timestamp,bench id,lat,lng,column a,column b,column c,column d,column e,column f,column g,column h,column i,column j,column k,column l,column m,column n,column o,column p
80317201754,14682000806546,42.361607,-71.089668,6,-0.06,0,0.28,-4.86,-2.31,5.49,-0.39,-0.82,9.69,14.18,1.36,22.96,0,0.09,0
80317201853,14682000806546,42.361607,-71.089668,5,-0.05,0,0.24,-4.41,-1.86,5.26,-0.31,-0.75,9.65,14.82,1.36,22.96,0,0.09,0
80317201810,14682000806546,42.361607,-71.089645,11,0.01,0,0.15,-4.39,-2.54,4.73,-0.43,-0.75,9.69,14.27,1.18,22.86,0,0.09,0
80317201927,14682000806546,42.361607,-71.089645,5,-0.08,0,0.28,-4.22,-2.34,5.57,-0.39,-0.71,9.57,14.91,1.45,22.76,0,0.09,0
80317201909,14682000806546,42.361607,-71.089668,5,-0.08,0,0.22,-4.88,-2.32,5.88,-0.39,-0.82,9.65,15,1.55,22.65,0,0.09,0
80317201935,14682000806546,42.361607,-71.089645,5,-0.12,0,0.16,-4.91,-2.34,5.78,-0.39,-0.82,9.57,14.36,1.45,22.55,0,0.09,0
80317201943,14682000806546,42.361607,-71.089645,9,-0.1,0,0.27,-5.13,-2.33,7.21,-0.39,-0.86,9.61,14.36,1.82,22.45,0,0.09,0
80317202025,14682000806546,42.361607,-71.089645,9,-0.12,0,0.21,-4.9,-1.86,7.48,-0.31,-0.82,9.61,14.55,1.91,22.45,0,0.09,0
80317102338,14682000806546,42.361607,-71.089478,7907,-3.97,0,0.13,6.51,-0.22,153.03,-0.04,1.14,9.96,-25.91,13.18,23.67,-0.01,0.09,0
80317202000,14682000806546,42.361607,-71.089645,9,-0.09,0,0.21,-4.43,-1.86,5.49,-0.31,-0.75,9.61,14.18,1.36,22.14,-0.01,0.09,0
80317171856,14682000806546,42.361607,-71.088989,357,0.2,0,0.27,-1.85,1.39,139.49,0.24,-0.31,9.73,-22.45,19.18,24.59,0,0.08,0
80317194601,14682000806546,42.361607,-71.089676,124,-0.08,0,0.21,-4.16,-2.31,8.7,-0.39,-0.71,9.69,15.45,2.36,23.98,0,0.08,0
80317164529,14682000806546,42.361607,-71.089584,428,0.04,0,0.15,-1.38,1.61,137.25,0.27,-0.24,9.77,-20.45,18.91,23.88,0,0.08,0
80317170005,14682000806546,42.361607,-71.089531,7,5.18,30,0.33,-0.46,1.39,144.59,0.24,-0.08,9.73,-23.27,16.55,23.78,0,0.08,0
80317191914,14682000806546,42.361607,-71.089737,224,-0.02,0,0.21,0.46,3.95,116.86,0.67,0.08,9.65,-10.64,21,23.67,0,0.08,0
80317164636,14682000806546,42.361607,-71.0896,416,-0.1,0,0.15,-1.63,1.63,137.76,0.27,-0.27,9.65,-20.73,18.82,23.27,0,0.08,0
80317164611,14682000806546,42.361607,-71.0896,399,0.01,0,0.38,-1.39,1.39,137.25,0.24,-0.24,9.69,-20.45,18.91,23.27,0,0.08,0
80317194609,14682000806546,42.361607,-71.089676,118,-0.09,0,0.2,-3.69,-2.3,8.72,-0.39,-0.63,9.73,14.82,2.27,22.65,0,0.08,0
80317171929,14682000806546,42.361607,-71.088997,370,0.14,0,0.2,-1.61,1.38,139.86,0.24,-0.27,9.77,-22.64,19.09,25,0,0.08,-0.01
80317171839,14682000806546,42.361607,-71.088989,393,0.09,0,0.31,-1.61,1.61,138.9,0.27,-0.27,9.77,-22.09,19.27,25,0,0.08,-0.01
80317171848,14682000806546,42.361607,-71.088989,401,0.15,0,0.21,-0.94,1.4,139.76,0.24,-0.16,9.61,-22.45,19,24.9,0,0.08,-0.01
80317171831,14682000806546,42.361607,-71.088989,357,0.11,0,0.29,-1.39,1.62,139.25,0.27,-0.24,9.73,-22.36,19.27,24.69,0,0.08,-0.01
80317170015,14682000806546,42.361607,-71.089531,10,4.44,31,0.45,-0.69,1.61,145.04,0.27,-0.12,9.77,-23.27,16.27,24.29,0,0.08,-0.01
80317170015,14682000806546,42.361607,-71.089531,10,4.44,31,0.45,-0.69,1.61,145.04,0.27,-0.12,9.77,-23.27,16.27,24.29,0,0.08,-0.01
80317163449,14682000806546,42.361607,-71.089386,576,0.15,0,0.14,-1.37,1.83,136.84,0.31,-0.24,9.81,-20.45,19.18,23.98,0,0.08,-0.01
80317163449,14682000806546,42.361607,-71.089386,576,0.15,0,0.14,-1.37,1.83,136.84,0.31,-0.24,9.81,-20.45,19.18,23.98,0,0.08,-0.01
80317164521,14682000806546,42.361607,-71.0896,415,0.02,0,0.19,-1.62,1.39,136.71,0.24,-0.27,9.69,-20.36,19.18,23.98,0,0.08,-0.01
80317164431,14682000806546,42.361607,-71.088882,383,0.05,0,0.18,-1.85,1.62,136.7,0.27,-0.31,9.69,-20.45,19.27,23.98,0,0.08,-0.01
80317164538,14682000806546,42.361607,-71.089584,406,0.04,0,0.19,-1.63,1.63,137.24,0.27,-0.27,9.65,-20.55,19,23.88,0,0.08,-0.01
80317164554,14682000806546,42.361607,-71.089584,396,0.03,0,0.27,-1.62,1.16,137.37,0.2,-0.27,9.69,-20.55,18.91,23.67,0,0.08,-0.01
80317163539,14682000806546,42.361607,-71.089386,783,0.15,0,0.18,-1.62,1.15,137.12,0.2,-0.27,9.73,-20.36,18.91,23.57,0,0.08,-0.01
80317163530,14682000806546,42.361607,-71.089386,748,0.09,0,0.14,-1.85,1.39,136.85,0.24,-0.31,9.73,-20.36,19.09,23.57,0,0.08,-0.01
80317164513,14682000806546,42.361607,-71.0896,411,0.02,0,0.19,-1.39,2.09,136.97,0.35,-0.24,9.69,-20.55,19.18,23.57,0,0.08,-0.01
80317163547,14682000806546,42.361607,-71.089386,793,0.2,0,0.27,-1.15,1.62,136.71,0.27,-0.2,9.73,-20.36,19.18,23.57,0,0.08,-0.01
80317155845,14682000806546,42.361607,-71.089508,293,0.25,0,0.23,-1.39,1.62,139.48,0.27,-0.24,9.73,-21.27,18.18,23.47,0,0.08,-0.01
80317163522,14682000806546,42.361607,-71.089386,678,0.11,0,0.21,-1.39,1.62,137.37,0.27,-0.24,9.69,-20.55,18.91,23.47,0,0.08,-0.01
80317163505,14682000806546,42.361607,-71.089386,598,0.16,0,0.29,-1.62,1.62,137.24,0.27,-0.27,9.73,-20.55,19,23.47,0,0.08,-0.01
80317165949,14682000806546,42.361607,-71.089531,13,8.87,28,0.34,-0.23,1.39,145.08,0.24,-0.04,9.73,-23.18,16.18,23.37,0,0.08,-0.01
80317164628,14682000806546,42.361607,-71.0896,409,-0.1,0,0.35,-1.38,1.61,137.1,0.27,-0.24,9.77,-20.55,19.09,23.37,0,0.08,-0.01
80317164603,14682000806546,42.361607,-71.0896,396,0.03,0,0.31,-1.61,1.61,136.7,0.27,-0.27,9.77,-20.45,19.27,23.37,0,0.08,-0.01
80317163333,14682000806546,42.361607,-71.089386,1183,-0.1,0,0.21,-1.15,1.62,136.85,0.27,-0.2,9.73,-20.36,19.09,23.27,0,0.08,-0.01
80317134525,14682000806546,42.361607,-71.089455,10,1.9,16,0.35,-2.75,2.06,116.1,0.35,-0.47,9.81,-11,22.45,23.27,0,0.08,-0.01
80317164505,14682000806546,42.361607,-71.0896,412,0.04,0,0.23,-1.62,1.16,137.24,0.2,-0.27,9.69,-20.55,19,23.16,0,0.08,-0.01
80317165958,14682000806546,42.361607,-71.089531,7,4.17,29,0.22,-0.69,1.39,145.04,0.24,-0.12,9.73,-23.27,16.27,23.06,0,0.08,-0.01
80317164447,14682000806546,42.361607,-71.0896,410,0,0,0.28,-1.38,2.3,137.35,0.39,-0.24,9.77,-20.73,19.09,22.96,0,0.08,-0.01
80317134516,14682000806546,42.361607,-71.089455,11,4.7,14,0.3,-2.76,2.07,116.47,0.35,-0.47,9.77,-11.18,22.45,22.76,0,0.08,-0.01
80317132442,14682000806546,42.361607,-71.089584,1105,-0.08,0,0.22,0.46,2.31,142.26,0.39,0.08,9.73,-20.91,16.18,21.63,0,0.08,-0.01
80317150631,14682000806546,42.361607,-71.089561,1631,0.04,0,0.23,-3.22,2.3,136.36,0.39,-0.55,9.77,-19.64,18.73,19.39,0,0.08,-0.01
80317163513,14682000806546,42.361607,-71.089386,644,0.09,0,0.26,-1.39,1.85,0,0.31,-0.24,9.69,0,0,0,0,0.08,-0.01
80317164439,14682000806546,42.361607,-71.089584,408,0.06,0,0.23,-1.38,1.38,137.37,0.24,-0.24,9.77,-20.55,18.91,23.78,-0.01,0.08,-0.01
80317165941,14682000806546,42.361607,-71.089531,10,13.36,27,0.08,-0.46,1.38,145.45,0.24,-0.08,9.77,-23.64,16.27,23.47,-0.02,0.08,-0.01
80317123926,14682000806546,42.361607,-71.08934,16906,0.14,0,0.21,-0.23,-0.23,213.92,-0.04,-0.04,9.92,-20.82,-14,21.53,0,0.07,-0.02
80317123819,14682000806546,42.361607,-71.08934,18284,-0.23,0,0.16,0,-0.23,215.08,-0.04,0,9.92,-20.45,-14.36,21.43,0,0.07,-0.02
80317123934,14682000806546,42.361607,-71.08934,17204,0.01,0,0.21,-0.23,-0.23,214.5,-0.04,-0.04,9.89,-20.64,-14.18,21.33,0,0.07,-0.02
80317123917,14682000806546,42.361607,-71.08934,16959,0.09,0,0.29,-0.23,0,214.04,0,-0.04,9.89,-20.73,-14,21.22,0,0.07,-0.02
80317124058,14682000806546,42.361607,-71.089363,17230,-0.19,0,0.29,0,-0.23,214.27,-0.04,0,9.96,-20.55,-14,21.22,0,0.07,-0.02
80317124213,14682000806546,42.361607,-71.089363,5952,0.2,0,0.26,-0.23,0,214.96,0,-0.04,9.85,-20.55,-14.36,21.12,0,0.07,-0.02
80317123826,14682000806546,42.361607,-71.08934,17267,-0.3,0,0.25,-0.23,0,214.03,0,-0.04,9.89,-21,-14.18,21.12,0,0.07,-0.02
80317124205,14682000806546,42.361607,-71.089363,6145,0.34,0,0.21,-0.23,0,214.27,0,-0.04,9.92,-20.55,-14,21.12,0,0.07,-0.02
80317124008,14682000806546,42.361607,-71.089348,17358,-0.02,0,0.27,-0.22,0.22,214.84,0.04,-0.04,10,-20.64,-14.36,21.02,0,0.07,-0.02
80317123810,14682000806546,42.361607,-71.08934,14099,-0.18,0,0.19,0,0.23,214.55,0.04,0,9.92,-20.73,-14.27,21.02,0,0.07,-0.02
80317124303,14682000806546,42.361607,-71.089363,6418,-0.13,0,0.21,-0.23,0.68,214.67,0.12,-0.04,9.85,-20.64,-14.27,21.02,0,0.07,-0.02
80317124015,14682000806546,42.361607,-71.089348,17294,-0.23,0,0.29,-0.23,-0.23,214.73,-0.04,-0.04,9.92,-20.45,-14.18,21.02,0,0.07,-0.02
80317123900,14682000806546,42.361607,-71.08934,16899,-0.16,0,0.28,0,-0.23,214.62,-0.04,0,9.89,-20.55,-14.18,20.92,0,0.07,-0.02
80317124041,14682000806546,42.361607,-71.089348,16397,-0.11,0,0.28,-0.23,-0.23,214.85,-0.04,-0.04,9.96,-20.36,-14.18,20.92,0,0.07,-0.02
80317124123,14682000806546,42.361607,-71.089363,15536,-0.08,0,0.29,-0.68,0,213.98,0,-0.12,9.92,-20.91,-14.09,20.92,0,0.07,-0.02
80317123950,14682000806546,42.361607,-71.089348,17567,0.13,0,0.17,-0.23,-0.23,214.68,-0.04,-0.04,9.89,-20.36,-14.09,20.92,0,0.07,-0.02
80317124148,14682000806546,42.361607,-71.089363,10183,0.23,0,0.35,-0.23,-0.23,215.25,-0.04,-0.04,9.89,-20.45,-14.45,20.82,0,0.07,-0.02
80317124156,14682000806546,42.361607,-71.089363,10685,0.28,0,0.35,-0.23,-0.23,214.96,-0.04,-0.04,9.92,-20.55,-14.36,20.82,0,0.07,-0.02
80317123801,14682000806546,42.361607,-71.08934,13712,-0.22,0,0.14,-0.45,0,215.08,0,-0.08,9.92,-20.45,-14.36,20.82,0,0.07,-0.02
80317124255,14682000806546,42.361607,-71.089363,6381,-0.09,0,0.24,-0.22,-0.22,214.38,-0.04,-0.04,10,-20.73,-14.18,20.82,0,0.07,-0.02
80317124024,14682000806546,42.361607,-71.089348,17067,-0.15,0,0.22,0,0,214.5,0,0,9.92,-20.64,-14.18,20.82,0,0.07,-0.02
80317124024,14682000806546,42.361607,-71.089348,17067,-0.15,0,0.22,0,0,214.5,0,0,9.92,-20.64,-14.18,20.82,0,0.07,-0.02
80317123943,14682000806546,42.361607,-71.08934,17389,0,0,0.27,0,-0.23,214.62,-0.04,0,9.92,-20.55,-14.18,20.82,0,0.07,-0.02
80317124221,14682000806546,42.361607,-71.089363,5998,0.01,0,0.29,-0.91,-0.23,214.56,-0.04,-0.16,9.89,-20.45,-14.09,20.82,0,0.07,-0.02
80317124139,14682000806546,42.361607,-71.089363,8727,0.3,0,0.29,-0.23,0,214.56,0,-0.04,9.96,-20.45,-14.09,20.82,0,0.07,-0.02
80317124049,14682000806546,42.361607,-71.089348,15558,-0.15,0,0.32,-0.23,-0.23,213.92,-0.04,-0.04,9.92,-20.82,-14,20.82,0,0.07,-0.02
80317123835,14682000806546,42.361607,-71.08934,18055,-0.37,0,0.28,-0.23,-0.45,214.44,-0.08,-0.04,9.92,-20.55,-14.09,20.71,0,0.07,-0.02
80317124247,14682000806546,42.361607,-71.089363,6414,-0.01,0,0.24,-0.45,0,214.72,0,-0.08,9.96,-20.73,-14.36,20.61,0,0.07,-0.02
80317123852,14682000806546,42.361607,-71.08934,16932,-0.2,0,0.23,-0.23,-0.23,214.72,-0.04,-0.04,9.96,-20.73,-14.36,20.61,0,0.07,-0.02
80317124114,14682000806546,42.361607,-71.089363,16605,-0.29,0,0.43,-0.45,-0.23,214.73,-0.04,-0.08,9.96,-20.45,-14.18,20.61,0,0.07,-0.02
80317124131,14682000806546,42.361607,-71.089363,13906,0.08,0,0.39,0,-0.45,214.33,-0.08,0,9.92,-20.64,-14.09,20.51,0,0.07,-0.02
80317124238,14682000806546,42.361607,-71.089363,6232,0.03,0,0.21,-0.22,-0.22,214.33,-0.04,-0.04,10.04,-20.64,-14.09,20.51,0,0.07,-0.02
80317123909,14682000806546,42.361607,-71.08934,17207,-0.09,0,0.18,-0.23,-0.23,214.27,-0.04,-0.04,9.96,-20.55,-14,20.51,0,0.07,-0.02
80317123843,14682000806546,42.361607,-71.08934,16023,-0.39,0,0.39,-0.23,-0.23,214.55,-0.04,-0.04,9.89,-20.73,-14.27,20.41,0,0.07,-0.02
80317124230,14682000806546,42.361607,-71.089363,6123,0.05,0,0.21,-0.45,-0.23,214.67,-0.04,-0.08,9.92,-20.64,-14.27,20.41,0,0.07,-0.02
80317123959,14682000806546,42.361607,-71.089348,17424,0.07,0,0.27,-0.23,-0.23,214.5,-0.04,-0.04,9.85,-20.64,-14.18,20.41,0,0.07,-0.02
80317124106,14682000806546,42.361607,-71.089363,16304,-0.22,0,0.24,-0.23,-0.23,214.33,-0.04,-0.04,9.96,-20.64,-14.09,20.41,0,0.07,-0.02
80317120436,14682000806546,42.361607,-71.0896,15860,0.01,0,0.34,-0.45,-0.23,281.25,-0.04,-0.08,9.96,3.55,-17.82,18.67,0,0.07,-0.02
80317120403,14682000806546,42.361607,-71.0896,12140,0.15,0,0.19,-0.46,-0.69,281.87,-0.12,-0.08,9.81,3.73,-17.73,18.67,0,0.07,-0.02
80317120527,14682000806546,42.361607,-71.0896,18535,-0.01,0,0.24,-0.45,-0.67,281.2,-0.12,-0.08,10.04,3.55,-17.91,18.57,0,0.07,-0.02
80317120412,14682000806546,42.361607,-71.0896,12157,0.08,0,0.2,-0.45,-0.45,281.14,-0.08,-0.08,9.89,3.55,-18,18.47,0,0.07,-0.02
80317120428,14682000806546,42.361607,-71.0896,13411,0.08,0,0.29,-0.22,-0.9,281.03,-0.16,-0.04,10.04,3.45,-17.73,18.47,0,0.07,-0.02
80317120420,14682000806546,42.361607,-71.0896,17526,0.15,0,0.3,-0.45,-0.45,281.31,-0.08,-0.08,10,3.55,-17.73,18.47,0,0.07,-0.02
80317120454,14682000806546,42.361607,-71.0896,18124,0.28,0,0.27,-0.45,-0.45,281.42,-0.08,-0.08,9.92,3.55,-17.55,18.47,0,0.07,-0.02
80317120454,14682000806546,42.361607,-71.0896,18124,0.28,0,0.27,-0.45,-0.45,281.42,-0.08,-0.08,9.92,3.55,-17.55,18.47,0,0.07,-0.02
80317120445,14682000806546,42.361607,-71.0896,13521,0.1,0,0.27,-0.68,-0.45,281.03,-0.08,-0.12,9.92,3.45,-17.73,18.27,0,0.07,-0.02
80317120535,14682000806546,42.361607,-71.0896,18564,-0.04,0,0.17,-0.22,-0.45,281.87,-0.08,-0.04,10,3.73,-17.73,18.27,0,0.07,-0.02
80317120510,14682000806546,42.361607,-71.0896,19102,0.15,0,0.2,-0.23,-0.23,280.85,-0.04,-0.04,9.89,3.36,-17.55,18.16,0,0.07,-0.02
80317120518,14682000806546,42.361607,-71.0896,16688,0.04,0,0.22,-0.45,-0.45,281.53,-0.08,-0.08,9.96,3.64,-17.82,18.06,0,0.07,-0.02
80317165850,14682000806546,42.361614,-71.089546,13,2.29,22,0.48,-0.7,1.16,145.65,0.2,-0.12,9.69,-23.55,16.09,23.78,0,0.08,0
80317165842,14682000806546,42.361614,-71.089546,8,3.67,20,0.23,-1.15,1.61,145.8,0.27,-0.2,9.77,-23.27,15.82,23.57,0,0.08,0
80317165924,14682000806546,42.361614,-71.089546,26,-0.57,26,0.45,-0.7,1.39,144.93,0.24,-0.12,9.69,-23.18,16.27,23.37,0,0.08,0
80317165801,14682000806546,42.361614,-71.089561,8,10.13,17,0.47,-0.46,1.62,148.15,0.27,-0.08,9.69,-24,14.91,22.96,0,0.08,0
80317165826,14682000806546,42.361614,-71.089546,28,-4.13,18,0.34,-0.46,1.39,145.9,0.24,-0.08,9.73,-23.36,15.82,22.96,0,0.08,0
80317170111,14682000806546,42.361614,-71.089706,18,8.42,0,0.19,-0.92,1.6,144.46,0.27,-0.16,9.81,-24.18,17.27,24.49,-0.01,0.08,0
80317165859,14682000806546,42.361614,-71.089546,69,-7.85,23,0.28,-1.39,2.08,143.72,0.35,-0.24,9.73,-22.91,16.82,23.47,-0.01,0.08,0
80317170506,14682000806546,42.361614,-71.089447,119,-2.52,21,0.25,-0.7,1.39,143.59,0.24,-0.12,9.69,-23.91,17.64,25.1,0.01,0.08,-0.01
80317170506,14682000806546,42.361614,-71.089447,119,-2.52,21,0.25,-0.7,1.39,143.59,0.24,-0.12,9.69,-23.91,17.64,25.1,0.01,0.08,-0.01
80317165932,14682000806546,42.361614,-71.089546,9,1.82,26,0.31,-1.15,1.62,143.06,0.27,-0.2,9.73,-22.73,17.09,23.78,0,0.08,-0.01
80317164456,14682000806546,42.361614,-71.0896,419,0.01,0,0.2,-1.39,1.62,137.76,0.27,-0.24,9.73,-20.73,18.82,23.67,0,0.08,-0.01
80317155836,14682000806546,42.361614,-71.089531,498,0.08,0,0.21,-3.44,2.3,134.74,0.39,-0.59,9.77,-19.82,20,23.47,0,0.08,-0.01
80317165816,14682000806546,42.361614,-71.089546,25,-4.52,18,0.22,-0.69,1.38,145.95,0.24,-0.12,9.77,-23.27,15.73,23.27,0,0.08,-0.01
80317154606,14682000806546,42.361614,-71.089607,1070,-0.01,0,0.27,-2.72,2.72,134.74,0.47,-0.47,9.89,-19.91,20.09,23.27,0,0.08,-0.01
80317181529,14682000806546,42.361614,-71.089645,437,0.06,0,0.24,0.46,4.15,116.47,0.71,0.08,9.73,-10.64,21.36,24.39,-0.01,0.08,-0.01
80317165833,14682000806546,42.361614,-71.089546,28,-3.82,18,0.26,-0.93,1.39,145.43,0.24,-0.16,9.69,-23.09,15.91,23.67,-0.01,0.08,-0.01
80317165915,14682000806546,42.361614,-71.089546,23,8.2,24,0.38,0,2.77,145.44,0.47,0,9.73,-23.36,16.09,23.16,-0.01,0.08,-0.01
80317165907,14682000806546,42.361614,-71.089546,73,-6.81,23,0.59,0.68,-7.71,144.25,-1.33,0.12,9.85,-22.73,16.36,22.96,-0.01,0.08,-0.01
80317165809,14682000806546,42.361614,-71.089546,6,0.08,18,0.3,-0.92,1.39,0,0.24,-0.16,9.73,0,0,0,-0.02,0.08,-0.01
80317124320,14682000806546,42.361614,-71.089363,6622,-0.18,0,0.23,-0.45,0,213.92,0,-0.08,9.89,-20.82,-14,21.12,0,0.07,-0.02
80317124312,14682000806546,42.361614,-71.089363,6495,-0.28,0,0.38,0,0,214.75,0,0,9.92,-20.18,-14,20.92,0,0.07,-0.02
80317124328,14682000806546,42.361614,-71.089363,6785,-0.05,0,0.21,-0.23,0.23,214.5,0.04,-0.04,9.85,-20.64,-14.18,20.2,0,0.07,-0.02
80317120543,14682000806546,42.361614,-71.0896,17916,-0.16,0,0.24,-0.22,-0.45,281.71,-0.08,-0.04,10,3.64,-17.55,18.57,0,0.07,-0.02
80317120552,14682000806546,42.361614,-71.0896,12381,-0.08,0,0.28,-0.45,-0.68,282.37,-0.12,-0.08,9.96,3.91,-17.82,18.47,0,0.07,-0.02
80317202906,14682000806546,42.361622,-71.089149,7,-0.01,0,0.32,-4.43,-2.33,4.97,-0.39,-0.75,9.61,14.64,1.27,23.78,0,0.09,0
80317165702,14682000806546,42.361622,-71.089561,8,2.42,13,0.22,-1.85,1.16,137.86,0.2,-0.31,9.69,-21,19,24.49,0.02,0.09,-0.01
80317165529,14682000806546,42.361622,-71.089577,253,-14.04,2,0.21,-1.17,2.1,137.09,0.35,-0.2,9.61,-20.64,19.18,24.18,0.01,0.08,0
80317134541,14682000806546,42.361622,-71.089455,9,14.78,16,0.36,-3.24,2.31,116.47,0.39,-0.55,9.69,-11.27,22.64,23.16,0.01,0.08,0
80317171626,14682000806546,42.361622,-71.089035,353,0.05,0,0.31,-1.39,1.62,139.38,0.27,-0.24,9.73,-22.36,19.18,24.69,0,0.08,0
80317165653,14682000806546,42.361622,-71.089561,15,5.02,12,0.26,-0.69,1.15,139.72,0.2,-0.12,9.77,-21.45,18.18,24.18,0,0.08,0
80317165743,14682000806546,42.361622,-71.089561,7,0.82,16,0.85,-0.69,1.15,139.06,0.2,-0.12,9.77,-21.27,18.45,23.78,0,0.08,0
80317165628,14682000806546,42.361622,-71.089561,7,0.43,10,0.25,-0.46,1.86,138.52,0.31,-0.08,9.69,-21.18,18.73,23.57,0,0.08,0
80317165735,14682000806546,42.361622,-71.089561,10,1.56,16,0.37,-0.92,1.62,139.54,0.27,-0.16,9.73,-21.64,18.45,23.37,0,0.08,0
80317165752,14682000806546,42.361622,-71.089561,10,0.85,16,1.29,-0.92,0.92,139.94,0.16,-0.16,9.73,-21.73,18.27,24.49,-0.01,0.08,0
80317165555,14682000806546,42.361622,-71.089577,11,4.97,6,0.26,-0.92,1.39,139.44,0.24,-0.16,9.73,-21.45,18.36,24.08,-0.01,0.08,0
80317165709,14682000806546,42.361622,-71.089561,6,8.83,13,0.3,-0.93,1.62,139.68,0.27,-0.16,9.69,-21.64,18.36,23.67,-0.01,0.08,0
80317134534,14682000806546,42.361622,-71.089455,11,3.5,16,0.24,-3.24,2.08,115.91,0.35,-0.55,9.69,-10.82,22.27,23.47,-0.01,0.08,0
80317165546,14682000806546,42.361622,-71.089577,15,8.97,4,0.26,-1.16,1.16,139.42,0.2,-0.2,9.69,-21.55,18.45,23.88,-0.02,0.08,0
80317165620,14682000806546,42.361622,-71.089577,8,9.74,9,0.37,-0.69,0.92,140.59,0.16,-0.12,9.73,-21.91,18,23.37,-0.02,0.08,0
80317165611,14682000806546,42.361622,-71.089577,13,4.19,7,0.3,-0.7,1.16,139.8,0.2,-0.12,9.69,-21.73,18.36,23.57,0.01,0.08,-0.01
80317170458,14682000806546,42.361622,-71.089455,10,4.27,19,0.36,-0.93,1.4,143.45,0.24,-0.16,9.65,-23.91,17.73,25.41,0,0.08,-0.01
80317170449,14682000806546,42.361622,-71.089455,9,3.42,18,0.33,-0.7,1.62,144.46,0.27,-0.12,9.69,-24.18,17.27,24.8,0,0.08,-0.01
80317182921,14682000806546,42.361622,-71.089668,525,0.02,0,0.15,0.46,4.12,116.86,0.71,0.08,9.81,-10.82,21.36,24.69,0,0.08,-0.01
80317155550,14682000806546,42.361622,-71.089531,579,-0.04,0,0.26,-3.01,1.85,133.7,0.31,-0.51,9.69,-19.55,20.45,24.49,0,0.08,-0.01
80317181538,14682000806546,42.361622,-71.089645,437,0.04,0,0.22,0.46,3.66,116.57,0.63,0.08,9.81,-10.82,21.64,24.49,0,0.08,-0.01
80317155532,14682000806546,42.361622,-71.089531,570,-0.03,0,0.21,-3.24,2.31,134.87,0.39,-0.55,9.69,-19.91,20,24.39,0,0.08,-0.01
80317165718,14682000806546,42.361622,-71.089561,10,3.59,15,0.16,-0.93,1.62,139.66,0.27,-0.16,9.69,-21.73,18.45,24.29,0,0.08,-0.01
80317155352,14682000806546,42.361622,-71.089516,631,-0.01,0,0.23,-2.76,2.07,134.07,0.35,-0.47,9.77,-19.36,20,24.29,0,0.08,-0.01
80317155811,14682000806546,42.361622,-71.089531,495,0.01,0,0.24,-3,2.08,134.22,0.35,-0.51,9.73,-19.73,20.27,24.29,0,0.08,-0.01
80317155713,14682000806546,42.361622,-71.089531,577,0.06,0,0.22,-2.31,2.54,134.09,0.43,-0.39,9.73,-19.64,20.27,24.29,0,0.08,-0.01
80317155820,14682000806546,42.361622,-71.089531,514,0.03,0,0.28,-3.2,2.29,134.34,0.39,-0.55,9.81,-19.64,20.09,24.18,0,0.08,-0.01
80317155343,14682000806546,42.361622,-71.089516,621,-0.04,0,0.53,-3,2.31,134.08,0.39,-0.51,9.73,-19.55,20.18,24.18,0,0.08,-0.01
80317155557,14682000806546,42.361622,-71.089531,545,0.01,0,0.38,-2.77,3,133.95,0.51,-0.47,9.73,-19.45,20.18,24.18,0,0.08,-0.01
80317165645,14682000806546,42.361622,-71.089561,20,5.75,10,0.25,-0.92,1.39,139.4,0.24,-0.16,9.73,-21.64,18.55,24.08,0,0.08,-0.01
80317155400,14682000806546,42.361622,-71.089516,591,0.04,0,0.44,-2.97,2.06,133.83,0.35,-0.51,9.81,-19.55,20.36,24.08,0,0.08,-0.01
80317155721,14682000806546,42.361622,-71.089531,531,0.05,0,0.25,-3.01,2.08,135.13,0.35,-0.51,9.69,-20.18,20.09,23.98,0,0.08,-0.01
80317155829,14682000806546,42.361622,-71.089531,502,0.04,0,0.27,-2.77,2.31,134.47,0.39,-0.47,9.73,-19.64,20,23.88,0,0.08,-0.01
80317155408,14682000806546,42.361622,-71.089516,587,-0.09,0,0.23,-3.23,2.54,134.61,0.43,-0.55,9.73,-19.82,20.09,23.88,0,0.08,-0.01
80317155301,14682000806546,42.361622,-71.089516,595,0.07,0,0.39,-3,2.08,134.34,0.35,-0.51,9.73,-19.64,20.09,23.88,0,0.08,-0.01
80317155705,14682000806546,42.361622,-71.089531,23,0.14,0,0.15,-2.77,2.08,134.35,0.35,-0.47,9.73,-19.73,20.18,23.88,0,0.08,-0.01
80317155459,14682000806546,42.361622,-71.089516,579,0.09,0,0.24,-2.73,2.28,133.83,0.39,-0.47,9.85,-19.55,20.36,23.88,0,0.08,-0.01
80317165727,14682000806546,42.361622,-71.089561,7,3.26,16,0.3,-0.92,1.84,139.58,0.31,-0.16,9.77,-21.45,18.27,23.78,0,0.08,-0.01
80317165636,14682000806546,42.361622,-71.089561,11,1.99,10,0.17,-1.15,1.15,139.02,0.2,-0.2,9.77,-21.45,18.64,23.78,0,0.08,-0.01
80317155451,14682000806546,42.361622,-71.089516,562,-0.02,0,0.31,-3.22,2.3,134.87,0.39,-0.55,9.77,-19.91,20,23.78,0,0.08,-0.01
80317155524,14682000806546,42.361622,-71.089516,557,0.02,0,0.43,-2.76,2.3,134.87,0.39,-0.47,9.77,-19.91,20,23.78,0,0.08,-0.01
80317155639,14682000806546,42.361622,-71.089531,552,-0.04,0,0.43,-3,2.08,134.61,0.35,-0.51,9.73,-19.73,20,23.78,0,0.08,-0.01
